Surface_Code,Court_Code,Series_Code,Round_Code,Best of,Rank_1,Rank_2,Rank_Diff
3,0,3,0,3,205,102,-103
3,0,3,4,3,9,112,103
3,1,1,0,3,48,14,-34
3,0,6,1,3,6,73,67
3,0,5,3,3,20,6,-14
2,0,2,4,5,29,14,-15
1,0,3,0,3,253,430,177
3,0,5,1,3,423,22,-401
3,0,0,0,3,121,65,-56
3,0,6,2,3,13,62,49
1,0,2,0,5,47,118,71
3,0,5,2,3,29,8,-21
1,0,5,2,3,63,65,2
3,0,3,7,3,11,41,30
3,0,0,0,3,27,30,3
3,0,0,1,3,59,82,23
1,0,0,1,3,90,115,25
1,0,0,0,3,142,110,-32
3,1,6,0,3,106,69,-37
1,0,5,1,3,37,17,-20
1,0,6,0,3,30,11,-19
1,0,3,1,3,51,141,90
1,0,5,0,3,46,27,-19
1,0,6,0,3,37,17,-20
2,0,2,0,5,72,55,-17
3,0,6,1,3,112,24,-88
1,0,5,1,3,50,41,-9
3,0,5,2,3,22,9,-13
2,0,2,3,5,35,25,-10
1,0,6,1,3,4,24,20
3,0,6,2,3,44,23,-21
3,0,0,0,3,173,69,-104
1,0,3,5,3,133,1082,949
3,0,2,0,5,68,101,33
1,0,1,0,3,45,92,47
0,1,5,2,3,14,18,4
3,0,6,1,3,76,7,-69
3,1,0,0,3,173,43,-130
1,1,0,1,3,121,64,-57
3,0,6,2,3,63,57,-6
1,0,0,0,3,247,125,-122
3,0,5,2,3,19,9,-10
1,0,6,0,3,45,113,68
1,0,0,0,3,96,1512,1416
0,1,3,1,3,46,26,-20
3,0,6,0,3,68,64,-4
2,0,2,0,5,75,16,-59
1,0,0,0,3,66,90,24
3,0,4,0,3,40,191,151
1,0,2,0,5,13,100,87
3,1,0,1,3,124,23,-101
3,0,2,0,5,25,67,42
3,0,2,3,5,1,13,12
3,1,6,0,3,50,53,3
3,0,6,1,3,160,18,-142
2,0,0,1,3,99,116,17
3,0,3,0,3,394,110,-284
3,0,2,0,5,92,26,-66
3,0,0,2,3,47,21,-26
1,0,0,0,3,71,74,3
3,1,0,1,3,59,32,-27
2,0,2,1,5,30,49,19
3,0,0,4,3,12,118,106
2,0,0,4,3,60,63,3
3,0,5,2,3,67,8,-59
1,0,0,4,3,20,40,20
3,0,6,2,3,14,29,15
1,0,0,1,3,22,74,52
3,0,6,0,3,122,47,-75
3,0,0,0,3,10,193,183
3,0,2,0,5,243,37,-206
3,1,6,1,3,22,18,-4
2,0,2,0,5,90,50,-40
3,0,0,1,3,92,75,-17
3,1,0,4,3,51,190,139
3,0,6,0,3,47,28,-19
1,0,2,0,5,5,60,55
0,1,3,0,3,33,128,95
1,0,3,1,3,4,65,61
2,0,1,0,3,121,61,-60
1,0,2,2,5,18,11,-7
1,0,5,2,3,7,11,4
1,0,3,0,3,553,56,-497
3,0,2,0,5,53,40,-13
1,0,4,1,3,37,156,119
3,0,0,2,3,43,22,-21
0,1,5,2,3,85,21,-64
2,0,2,4,5,2,36,34
1,0,0,0,3,18,101,83
1,0,1,1,3,5,56,51
1,0,1,6,3,114,5,-109
1,0,2,1,5,72,29,-43
1,0,0,0,3,66,177,111
3,0,0,0,3,67,62,-5
3,1,0,0,3,39,75,36
3,0,0,4,3,4,84,80
3,1,4,0,3,76,71,-5
3,0,3,4,3,24,10,-14
3,0,6,0,3,54,56,2
1,0,3,1,3,79,120,41
3,0,6,4,3,25,6,-19
0,1,4,6,3,7,48,41
2,0,2,2,5,1093,67,-1026
3,0,3,6,3,11,66,55
3,0,6,0,3,16,55,39
0,1,5,4,3,11,5,-6
3,0,0,0,3,67,66,-1
3,0,6,6,3,2,3,1
3,0,3,1,3,40,107,67
1,0,6,1,3,34,22,-12
0,1,3,6,3,37,26,-11
3,1,0,6,3,21,8,-13
3,0,3,0,3,39,70,31
3,1,4,4,3,3,44,41
2,0,2,0,5,147,121,-26
3,1,0,0,3,56,60,4
3,0,2,0,5,107,68,-39
1,0,0,0,3,33,530,497
3,0,5,2,3,39,5,-34
1,0,3,4,3,151,31,-120
1,0,0,0,3,115,304,189
1,1,0,1,3,166,38,-128
1,0,2,0,5,178,102,-76
1,0,6,0,3,31,35,4
1,0,6,4,3,9,4,-5
3,0,2,2,5,19,44,25
1,0,0,1,3,292,143,-149
3,0,6,1,3,76,7,-69
3,0,2,0,5,35,312,277
3,0,6,0,3,79,156,77
3,0,2,1,5,63,30,-33
1,0,1,1,3,76,85,9
3,0,3,0,3,31,70,39
3,0,2,2,5,100,14,-86
3,1,1,0,3,140,16,-124
1,0,0,0,3,46,20,-26
0,1,3,0,3,102,93,-9
1,0,3,0,3,496,170,-326
1,0,2,0,5,25,44,19
3,0,3,1,3,24,208,184
1,0,6,1,3,7,93,86
3,0,6,1,3,6,49,43
3,1,6,0,3,76,50,-26
3,0,0,7,3,44,23,-21
3,1,0,1,3,96,20,-76
3,0,5,4,3,3,7,4
3,0,3,0,3,43,141,98
1,0,3,0,3,103,113,10
3,0,6,3,3,6,18,12
3,0,5,1,3,52,24,-28
3,1,1,1,3,62,38,-24
1,0,3,4,3,34,140,106
3,0,2,0,5,85,101,16
1,0,6,2,3,41,18,-23
3,0,0,0,3,105,70,-35
1,0,1,0,3,76,140,64
2,0,2,0,5,152,99,-53
1,0,0,6,3,22,319,297
3,0,6,2,3,14,19,5
1,0,1,1,3,12,99,87
3,1,0,0,3,39,217,178
3,0,2,2,5,2,38,36
3,0,6,1,3,94,6,-88
3,1,3,7,3,48,80,32
3,0,0,0,3,194,56,-138
3,1,0,0,3,73,55,-18
3,0,4,7,3,55,1,-54
1,0,0,0,3,70,75,5
3,1,0,7,3,18,243,225
3,0,5,4,3,1,7,6
1,0,2,0,5,80,100,20
2,0,2,3,5,12,6,-6
1,0,0,0,3,34,72,38
0,1,3,1,3,27,68,41
3,1,7,5,3,1,6,5
3,0,0,1,3,227,46,-181
3,0,1,4,3,32,34,2
3,1,6,1,3,15,75,60
2,0,2,1,5,119,37,-82
3,0,2,3,5,4,17,13
3,0,6,0,3,42,70,28
2,0,0,4,3,91,61,-30
1,0,0,0,3,118,65,-53
1,0,4,1,3,68,240,172
3,0,6,1,3,109,13,-96
0,1,3,1,3,14,43,29
3,0,4,1,3,46,112,66
2,0,2,0,5,103,96,-7
3,1,0,0,3,140,549,409
3,0,3,7,3,38,45,7
1,0,0,1,3,93,18,-75
3,1,4,1,3,52,1,-51
3,1,0,0,3,30,50,20
3,1,6,0,3,56,27,-29
3,1,0,1,3,48,98,50
0,1,5,1,3,65,10,-55
3,0,3,0,3,123,22,-101
3,1,3,1,3,94,50,-44
3,0,1,0,3,422,61,-361
3,0,5,1,3,13,35,22
1,0,5,1,3,26,30,4
1,0,1,1,3,140,36,-104
3,1,4,1,3,48,54,6
3,0,1,0,3,116,83,-33
3,1,4,0,3,89,124,35
3,1,0,4,3,10,92,82
3,1,0,1,3,83,36,-47
1,0,5,0,3,56,72,16
1,0,4,1,3,16,242,226
3,1,3,0,3,117,111,-6
2,0,0,0,3,21,73,52
2,0,3,0,3,54,35,-19
2,0,0,4,3,552,262,-290
1,0,3,4,3,47,68,21
1,0,2,0,5,13,74,61
3,1,5,0,3,41,33,-8
3,0,0,0,3,663,106,-557
2,0,3,0,3,755,140,-615
3,0,2,1,5,143,42,-101
1,0,6,0,3,24,93,69
3,0,2,0,5,168,123,-45
3,0,3,1,3,66,70,4
1,0,6,2,3,28,15,-13
1,0,1,4,3,10,30,20
3,0,6,0,3,73,317,244
3,1,6,0,3,57,42,-15
2,0,3,1,3,123,171,48
3,0,0,0,3,562,83,-479
3,0,0,0,3,75,87,12
3,1,0,0,3,17,47,30
2,0,0,1,3,62,72,10
3,0,6,3,3,65,37,-28
3,0,3,0,3,12,96,84
3,0,6,0,3,112,127,15
3,0,0,1,3,29,72,43
3,1,0,6,3,11,127,116
1,0,3,0,3,166,90,-76
3,1,4,0,3,44,188,144
3,1,6,2,3,20,4,-16
3,0,0,0,3,31,52,21
3,0,5,0,3,26,13,-13
3,0,2,1,5,76,11,-65
3,0,5,4,3,14,86,72
1,0,1,0,3,83,105,22
1,0,3,1,3,113,352,239
1,0,1,1,3,64,6,-58
3,1,0,7,3,60,11,-49
3,0,6,1,3,1,128,127
3,0,5,2,3,15,3,-12
2,0,2,0,5,2,93,91
3,0,1,0,3,5,31,26
3,0,0,0,3,58,76,18
3,0,3,0,3,79,122,43
3,1,1,1,3,30,13,-17
3,0,5,1,3,71,27,-44
3,0,0,0,3,57,27,-30
3,0,2,1,5,114,10,-104
3,0,0,0,3,84,69,-15
1,0,0,0,3,52,102,50
3,0,1,1,3,26,102,76
1,0,0,0,3,57,188,131
3,0,5,2,3,30,8,-22
1,0,3,4,3,71,154,83
2,0,2,2,5,35,102,67
3,0,3,0,3,246,58,-188
1,0,0,1,3,61,60,-1
1,0,1,1,3,11,135,124
3,1,6,1,3,6,15,9
3,0,6,2,3,32,56,24
3,0,3,0,3,204,167,-37
3,0,3,1,3,72,176,104
1,0,5,0,3,112,21,-91
1,0,3,4,3,51,61,10
3,0,1,4,3,20,44,24
1,0,3,0,3,104,102,-2
3,1,6,0,3,54,43,-11
3,0,1,0,3,158,90,-68
1,0,1,1,3,113,15,-98
1,0,0,4,3,43,118,75
1,0,3,1,3,294,63,-231
3,0,6,1,3,38,25,-13
1,0,2,4,5,3,14,11
3,1,6,0,3,11,66,55
3,0,6,0,3,48,71,23
3,0,1,1,3,24,145,121
3,0,2,0,5,37,12,-25
0,1,4,1,3,38,5,-33
0,1,3,0,3,30,48,18
2,0,0,0,3,92,132,40
3,0,1,0,3,16,64,48
3,1,0,1,3,60,36,-24
1,0,0,6,3,30,46,16
1,0,5,1,3,62,61,-1
1,1,0,4,3,30,110,80
2,0,2,0,5,205,119,-86
3,1,0,6,3,9,182,173
1,0,0,0,3,661,68,-593
3,0,2,0,5,802,93,-709
3,0,1,0,3,57,227,170
3,0,0,0,3,67,97,30
1,0,0,0,3,30,78,48
1,0,6,1,3,74,10,-64
3,0,5,0,3,124,42,-82
3,0,2,0,5,28,223,195
1,1,0,1,3,22,88,66
3,1,5,6,3,9,12,3
1,0,4,0,3,124,137,13
3,0,1,0,3,176,21,-155
3,0,3,0,3,59,12,-47
3,0,1,0,3,53,107,54
3,0,5,1,3,123,2,-121
1,0,3,6,3,29,24,-5
3,0,4,2,3,1,53,52
3,1,3,6,3,14,43,29
3,0,5,0,3,115,117,2
3,0,4,4,3,107,41,-66
1,0,6,2,3,51,3,-48
3,0,4,1,3,145,13,-132
1,0,0,1,3,16,91,75
1,0,0,1,3,86,60,-26
1,0,4,0,3,117,85,-32
2,0,2,2,5,10,126,116
3,1,3,0,3,739,77,-662
3,0,0,1,3,316,18,-298
1,0,3,0,3,110,243,133
1,0,0,4,3,63,158,95
1,0,6,2,3,38,13,-25
2,0,3,1,3,95,33,-62
3,0,2,0,5,177,40,-137
3,1,0,1,3,79,20,-59
3,1,3,7,3,42,7,-35
1,0,0,0,3,61,738,677
3,1,0,1,3,48,17,-31
3,0,6,0,3,113,43,-70
3,1,0,1,3,82,81,-1
3,0,3,0,3,115,164,49
3,0,0,2,3,29,38,9
3,1,1,0,3,11,247,236
3,0,3,0,3,165,26,-139
1,0,3,4,3,9,70,61
2,0,2,0,5,94,27,-67
1,0,0,0,3,166,920,754
3,0,4,0,3,103,193,90
1,0,2,0,5,100,36,-64
1,0,5,0,3,29,93,64
3,0,2,0,5,121,18,-103
1,0,6,2,3,29,7,-22
3,0,3,0,3,143,232,89
3,1,6,0,3,27,53,26
2,0,0,6,3,26,23,-3
1,0,3,1,3,112,85,-27
3,0,3,0,3,91,94,3
3,1,0,0,3,140,52,-88
0,1,3,1,3,37,64,27
2,0,2,4,5,130,22,-108
1,0,1,0,3,53,141,88
3,0,0,0,3,47,346,299
3,0,0,1,3,49,1,-48
3,1,0,1,3,59,66,7
3,0,6,1,3,47,25,-22
3,0,2,1,5,21,53,32
3,0,5,0,3,50,20,-30
3,0,2,2,5,19,15,-4
1,0,3,6,3,20,111,91
3,0,1,0,3,11,44,33
1,0,4,0,3,430,83,-347
1,0,3,1,3,77,122,45
1,0,0,4,3,45,16,-29
0,1,5,2,3,4,10,6
3,1,0,0,3,100,47,-53
3,0,2,0,5,90,71,-19
2,0,2,0,5,125,25,-100
1,0,0,1,3,18,59,41
1,0,0,4,3,263,5,-258
3,0,4,0,3,238,68,-170
1,0,5,1,3,19,61,42
1,0,0,4,3,77,45,-32
2,0,0,6,3,41,22,-19
3,0,6,0,3,69,129,60
3,0,2,1,5,77,31,-46
3,1,0,7,3,11,34,23
1,0,3,6,3,58,91,33
1,0,0,4,3,14,18,4
3,1,3,4,3,86,14,-72
1,0,6,2,3,9,12,3
3,1,0,0,3,129,108,-21
1,0,2,1,5,25,116,91
3,0,3,1,3,186,105,-81
3,0,5,1,3,8,222,214
3,0,6,2,3,42,12,-30
3,0,5,0,3,116,85,-31
2,0,0,1,3,44,53,9
3,0,3,0,3,72,89,17
1,0,1,1,3,46,31,-15
1,0,0,4,3,104,70,-34
1,0,0,0,3,76,129,53
1,0,5,1,3,53,13,-40
1,0,3,1,3,49,101,52
3,0,4,1,3,27,100,73
1,0,3,0,3,69,65,-4
3,1,3,0,3,108,54,-54
3,0,6,0,3,74,15,-59
3,0,0,0,3,84,106,22
3,0,6,1,3,55,109,54
1,0,3,0,3,58,148,90
1,0,0,7,3,207,136,-71
1,0,3,1,3,132,81,-51
3,0,2,1,5,186,29,-157
1,1,0,4,3,149,77,-72
3,0,0,4,3,195,32,-163
3,0,6,0,3,116,94,-22
1,0,2,1,5,153,74,-79
2,0,2,0,5,66,83,17
1,0,1,0,3,74,70,-4
3,1,0,0,3,33,198,165
3,0,5,1,3,31,4,-27
3,1,3,1,3,175,43,-132
1,0,6,0,3,84,29,-55
3,1,1,4,3,101,5,-96
3,0,5,1,3,53,25,-28
1,0,5,0,3,67,30,-37
3,0,2,0,5,100,4,-96
3,0,6,1,3,32,42,10
3,0,2,0,5,17,98,81
3,0,2,0,5,233,37,-196
2,0,0,7,3,70,42,-28
3,0,0,4,3,30,88,58
3,0,1,0,3,16,55,39
3,0,6,2,3,39,31,-8
3,0,6,0,3,55,25,-30
3,0,6,0,3,20,27,7
3,1,0,0,3,57,67,10
3,0,0,1,3,56,6,-50
1,0,0,7,3,28,15,-13
1,0,2,0,5,78,29,-49
1,0,6,1,3,174,1,-173
2,0,0,6,3,47,46,-1
3,0,0,1,3,90,252,162
2,0,2,0,5,38,44,6
3,0,6,0,3,14,28,14
3,0,1,0,3,55,36,-19
1,0,3,4,3,74,78,4
3,0,6,0,3,48,50,2
3,0,6,3,3,39,8,-31
3,1,0,1,3,7,124,117
3,0,5,1,3,96,9,-87
3,0,0,0,3,93,69,-24
3,0,6,1,3,51,16,-35
3,0,6,2,3,29,6,-23
3,1,7,5,3,7,9,2
2,0,2,1,5,5,70,65
3,0,2,1,5,4,234,230
1,0,0,7,3,50,53,3
3,0,6,0,3,53,33,-20
3,0,6,0,3,54,105,51
1,0,0,0,3,102,108,6
3,0,4,0,3,47,15,-32
3,0,6,0,3,29,51,22
3,0,2,1,5,126,5,-121
2,0,3,1,3,22,42,20
3,0,6,0,3,87,82,-5
1,0,4,6,3,47,11,-36
3,0,6,3,3,4,13,9
1,0,6,3,3,16,135,119
1,0,6,0,3,65,22,-43
1,0,0,1,3,71,43,-28
3,0,3,0,3,115,222,107
3,0,6,3,3,1,16,15
3,1,0,0,3,97,89,-8
1,0,0,4,3,107,75,-32
2,0,1,1,3,46,72,26
2,0,2,1,5,1,55,54
3,0,1,0,3,81,43,-38
1,0,0,1,3,10,3065,3055
1,0,3,1,3,44,78,34
3,0,6,0,3,25,16,-9
3,1,0,1,3,112,14,-98
3,1,7,5,3,8,2,-6
1,0,0,0,3,88,78,-10
3,0,6,2,3,26,24,-2
1,0,0,0,3,87,75,-12
1,0,3,6,3,84,108,24
3,1,0,0,3,62,319,257
2,0,0,1,3,87,52,-35
3,0,2,1,5,129,25,-104
3,0,2,0,5,272,93,-179
3,0,2,0,5,47,71,24
3,1,1,0,3,37,70,33
2,0,0,1,3,43,29,-14
1,0,2,0,5,31,58,27
1,0,3,4,3,308,164,-144
1,0,2,1,5,4,35,31
3,0,6,1,3,33,75,42
1,0,3,0,3,91,80,-11
1,0,4,1,3,83,131,48
3,1,0,0,3,37,47,10
1,0,1,0,3,57,113,56
1,0,5,0,3,72,59,-13
3,1,3,0,3,300,75,-225
3,1,1,0,3,23,13,-10
3,0,6,1,3,44,12,-32
3,0,4,6,3,34,1,-33
3,0,0,0,3,79,54,-25
2,0,2,0,5,79,253,174
3,0,2,0,5,152,59,-93
1,0,6,0,3,34,159,125
3,0,2,0,5,95,116,21
1,0,6,1,3,29,5,-24
3,1,0,1,3,60,135,75
1,0,5,2,3,26,1,-25
1,0,0,4,3,114,121,7
1,0,1,4,3,56,83,27
3,0,0,0,3,52,529,477
3,1,5,2,3,30,9,-21
2,0,0,4,3,73,240,167
3,0,6,1,3,24,1,-23
3,0,2,1,5,56,34,-22
2,0,0,4,3,9,33,24
3,0,1,6,3,21,32,11
1,0,2,0,5,77,78,1
3,0,1,1,3,30,2,-28
1,0,3,0,3,101,78,-23
3,1,1,0,3,46,43,-3
3,1,6,1,3,9,36,27
1,0,3,0,3,159,117,-42
2,0,2,1,5,100,79,-21
3,0,6,4,3,13,11,-2
2,0,3,6,3,130,149,19
3,1,0,0,3,89,38,-51
1,0,0,4,3,61,77,16
1,0,3,7,3,63,56,-7
1,0,3,4,3,72,5,-67
3,0,2,0,5,3,78,75
3,1,3,0,3,14,283,269
2,0,0,6,3,34,39,5
3,0,6,1,3,71,27,-44
3,1,1,0,3,40,46,6
1,0,0,4,3,56,57,1
1,0,3,1,3,27,62,35
2,0,2,1,5,63,52,-11
3,0,0,0,3,454,67,-387
3,0,2,0,5,61,102,41
3,0,6,4,3,2,5,3
1,0,5,2,3,68,6,-62
3,0,1,1,3,82,17,-65
1,0,3,4,3,10,52,42
3,0,1,0,3,9,77,68
2,0,3,0,3,46,82,36
3,0,2,3,5,23,36,13
1,0,0,0,3,103,80,-23
1,0,1,1,3,73,21,-52
3,0,0,1,3,55,230,175
1,0,0,1,3,90,52,-38
3,0,6,0,3,76,53,-23
3,0,3,1,3,133,222,89
3,0,5,2,3,122,32,-90
3,1,0,0,3,67,49,-18
3,1,0,0,3,22,62,40
3,0,1,0,3,152,102,-50
1,0,0,0,3,93,51,-42
2,0,2,3,5,27,152,125
1,0,0,0,3,108,241,133
1,0,3,4,3,73,152,79
3,0,6,2,3,545,59,-486
1,0,0,0,3,116,88,-28
0,1,3,1,3,25,61,36
1,0,0,0,3,88,65,-23
2,0,2,1,5,123,133,10
0,1,3,0,3,34,35,1
3,0,2,0,5,65,29,-36
3,0,3,0,3,5,146,141
3,0,2,0,5,59,207,148
3,0,6,1,3,24,83,59
1,0,0,0,3,107,90,-17
3,0,0,4,3,30,78,48
3,0,2,3,5,8,42,34
2,0,1,0,3,49,6,-43
3,1,4,0,3,107,28,-79
3,0,2,0,5,69,142,73
3,1,3,4,3,63,36,-27
0,1,5,1,3,5,30,25
1,0,0,0,3,52,94,42
3,0,2,0,5,173,9,-164
1,0,3,0,3,71,88,17
3,1,0,4,3,105,67,-38
3,0,5,7,5,1,14,13
3,1,5,1,3,96,24,-72
3,0,3,2,3,76,24,-52
1,0,0,1,3,96,75,-21
3,1,0,1,3,62,164,102
1,0,0,0,3,195,30,-165
3,1,1,1,3,57,8,-49
3,0,2,0,5,179,151,-28
2,0,0,0,3,235,101,-134
3,1,1,4,3,13,14,1
3,0,3,0,3,55,32,-23
3,0,2,0,5,19,56,37
3,0,0,1,3,46,53,7
3,0,3,1,3,106,12,-94
1,0,3,0,3,126,4,-122
3,0,2,3,5,141,55,-86
3,0,3,4,3,36,3,-33
1,0,6,4,3,6,3,-3
1,0,3,1,3,80,34,-46
3,1,0,0,3,86,115,29
2,0,2,2,5,80,63,-17
3,0,3,0,3,107,197,90
3,0,2,2,5,8,56,48
3,0,1,4,3,46,37,-9
1,0,4,1,3,95,80,-15
3,1,0,0,3,75,110,35
1,0,3,1,3,25,75,50
3,0,6,0,3,113,103,-10
3,1,3,0,3,26,52,26
3,1,3,0,3,107,7,-100
3,1,3,4,3,368,151,-217
3,0,1,0,3,142,12,-130
2,0,3,1,3,108,36,-72
1,0,3,0,3,266,59,-207
1,0,5,2,3,21,63,42
2,0,0,0,3,444,51,-393
3,0,5,1,3,29,86,57
2,0,0,0,3,108,99,-9
3,1,1,0,3,85,7,-78
3,1,0,0,3,103,126,23
1,0,3,0,3,133,29,-104
2,0,2,1,5,121,80,-41
1,0,0,1,3,348,33,-315
1,0,0,1,3,126,115,-11
1,0,3,4,3,39,45,6
1,0,2,0,5,30,115,85
2,0,2,2,5,56,76,20
3,1,1,1,3,25,4,-21
1,0,2,7,5,4,3,-1
1,0,0,1,3,35,157,122
1,0,0,0,3,54,72,18
2,0,1,1,3,63,30,-33
3,1,3,4,3,37,122,85
3,0,6,2,3,1,49,48
1,0,4,1,3,47,48,1
3,0,2,1,5,43,72,29
1,0,0,4,3,8,81,73
1,0,0,1,3,82,33,-49
3,0,3,0,3,101,182,81
1,0,0,1,3,31,100,69
1,0,0,1,3,129,29,-100
3,0,3,1,3,281,36,-245
1,0,0,0,3,113,243,130
3,0,5,1,3,10,55,45
1,0,2,0,5,79,75,-4
1,0,3,0,3,67,61,-6
3,1,1,0,3,63,75,12
3,0,6,1,3,54,19,-35
3,0,1,0,3,79,65,-14
1,0,2,1,5,3,144,141
3,0,5,2,3,17,19,2
3,0,3,0,3,61,90,29
3,0,2,1,5,21,67,46
1,0,4,0,3,105,128,23
1,0,2,3,5,9,35,26
3,0,1,4,3,215,41,-174
3,0,0,0,3,65,38,-27
3,1,6,1,3,32,25,-7
1,0,5,1,3,55,96,41
1,0,3,0,3,65,563,498
3,0,1,0,3,85,141,56
